assignee.name,components,created,creator.name,description,fixVersions,issuetype.name,issuetype.subtask,priority.name,reporter.name,resolution.description,resolution.name,resolutiondate,status.id,status.name,status.statusCategory.name,summary,updated,versions,watches.watchCount,key,storypoints,project,sprint
rodrigo.merino,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14575', u'description': u'HTTP Connector', u'id': u'14575', u'name': u'Modules: HTTP'}]",2016-04-28T11:14:13.000-0500,rodrigo.merino,Include the changes with the performance fix in ahc (https://github.com/AsyncHttpClient/async-http-client/commit/178ec0d668884be648f0a192666e1efcb228f857) into our ahc custom code.,"[{u'id': u'16353', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'name': u'3.8.0'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16615', u'archived': False, u'name': u'3.9.0', u'id': u'16615'}]",Task,False,Major,rodrigo.merino,Task Completed,Completed,2016-04-29T07:28:59.000-0500,6,Closed,Complete,Include AHC/Grizzly performance fix in mule's custom ahc code,2016-04-29T07:28:59.000-0500,"[{u'id': u'16064', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'name': u'3.8.0-development'}]",1,MULE-9635,2.0,mule,startDate=2016-04-28T11:51:14.884-05:00
alejandro.garcia,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15568', u'name': u'sdk', u'id': u'15568'}]",2016-04-28T09:33:24.000-0500,alejandro.garcia,"Modify schema generation for subtypes to use type references instead of creating named elements. 

With this, we should be able to have a parameter with the same name as the subtypes alias name","[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",Bug,False,Major,alejandro.garcia,A fix for this issue is checked into the tree and tested.,Fixed,2016-05-04T10:04:51.000-0500,6,Closed,Complete,Update Subtypes schema generation to avoid name collisions with parameters,2016-05-04T10:04:51.000-0500,"[{u'archived': False, u'description': u'Development version for Mule 4.0.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16167', u'released': False, u'id': u'16167', u'name': u'4.0.0-development'}]",1,MULE-9621,8.0,mule,startDate=2016-04-27T11:27:32.496-05:00
rodrigo.merino,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14040', u'name': u'Core: Logging', u'id': u'14040'}]",2016-04-28T07:49:05.000-0500,luciano.gandini,"A client pointed to us that the logger MP was impacting highly the performance of a simple application, updating the version of the logger from 2.1 to 2.3 decreases the impact of the logging from a 43% to 20%.

We also need to create a patch for the client (SE-3664).","[{u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16295', u'released': False, u'id': u'16295', u'name': u'3.7.4 (EE Only)'}, {u'id': u'16376', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16376', u'archived': False, u'name': u'3.6.5 (EE Only)'}]",Improvement,False,Major,luciano.gandini,Task Completed,Completed,2016-04-28T12:12:08.000-0500,6,Closed,Complete,Updated log4j version to 2.3 for versions previous 3.8.,2016-04-28T12:12:08.000-0500,"[{u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16295', u'released': False, u'id': u'16295', u'name': u'3.7.4 (EE Only)'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16376', u'archived': False, u'id': u'16376', u'name': u'3.6.5 (EE Only)'}]",1,MULE-9620,2.0,mule,startDate=2016-04-28T11:51:14.884-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14342', u'description': u'Mule API to extend the functionality. ', u'id': u'14342', u'name': u'Extensions API'}]",2016-04-27T17:42:03.000-0500,mariano.gonzalez,"When there is a flow using validation:all, there is a constant generation of beans of type OperationMessageProcessor as singleton in the mule registry.

This constant generation, over time, causes OutOfMemoryError in the servers.

The flow that reproduces this issue is:
<?xml version=""1.0"" encoding=""UTF-8""?>
<mule xmlns:http=""http://www.mulesoft.org/schema/mule/http"" xmlns:validation=""http://www.mulesoft.org/schema/mule/validation"" xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:doc=""http://www.mulesoft.org/schema/mule/documentation""
	xmlns:spring=""http://www.springframework.org/schema/beans"" 
	xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
	xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd
http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd
http://www.mulesoft.org/schema/mule/http http://www.mulesoft.org/schema/mule/http/current/mule-http.xsd
http://www.mulesoft.org/schema/mule/validation http://www.mulesoft.org/schema/mule/validation/current/mule-validation.xsd"">
    <http:listener-config name=""http-lc-0.0.0.0-8081"" host=""0.0.0.0"" port=""8081"" protocol=""HTTP""/>
    <flow name=""leak-operationmessageprocessorFlow"">
        <http:listener config-ref=""http-lc-0.0.0.0-8081"" path=""/"" doc:name=""HTTP""/>
        <validation:all doc:name=""Validation"">
            <validation:validations>
                <validation:is-true expression=""#[1 == 1]""/>
            </validation:validations>
        </validation:all>
    </flow>
</mule>
","[{u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16295', u'released': False, u'id': u'16295', u'name': u'3.7.4 (EE Only)'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'id': u'16353', u'name': u'3.8.0'}]",Bug,False,Critical,facundo.lopez,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-27T21:13:07.000-0500,6,Closed,Complete,NestedProcessors generates leaks of OperationMessageProcessor instances,2016-04-27T21:13:07.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}, {u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15916', u'releaseDate': u'2015-08-04', u'released': True, u'id': u'15916', u'name': u'3.7.1 (EE Only)'}, {u'archived': False, u'name': u'3.7.2 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16105', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'16105', u'description': u'Bug fix reelase for 3.7.x branch'}, {u'archived': False, u'name': u'3.7.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16166', u'releaseDate': u'2015-12-01', u'released': True, u'id': u'16166', u'description': u'Bug fix release for 3.7.x branch'}]",2,MULE-9619,1.0,mule,startDate=2016-04-14T11:50:43.106-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14342', u'description': u'Mule API to extend the functionality. ', u'id': u'14342', u'name': u'Extensions API'}]",2016-04-27T14:18:52.000-0500,mariano.gonzalez,"When a configuration specifies its own connection provider, the corresponding XSD element is only added if other connection providers are also defined at the extension level","[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",Bug,False,Critical,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-27T14:22:57.000-0500,6,Closed,Complete,ConnectionProvider element missing from config XSD,2016-04-27T14:22:57.000-0500,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",1,MULE-9618,1.0,mule,startDate=2016-04-27T11:27:32.496-05:00
rodrigo.merino,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10001', u'name': u'Core: Transports', u'id': u'10001'}]",2016-04-27T13:25:00.000-0500,rodrigo.merino,Readd transport infrastructure and a couple of transports to validate.,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",Task,False,Major,rodrigo.merino,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-29T15:16:18.000-0500,6,Closed,Complete,Reintroduce transport infrastructure in Mule 4,2016-04-29T15:16:18.000-0500,"[{u'archived': False, u'description': u'Development version for Mule 4.0.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16167', u'released': False, u'id': u'16167', u'name': u'4.0.0-development'}]",1,MULE-9616,0.0,mule,startDate=<null>
alejandro.garcia,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15568', u'name': u'sdk', u'id': u'15568'}]",2016-04-27T08:46:44.000-0500,alejandro.garcia,"When an extension declares a @SubType replacement group, we should leave open the possibility for any implementation of the _baseType_ to be used to populate the parameter.",[],Improvement,False,Major,alejandro.garcia,,,,3,In Progress,In Progress,Allow Subtypes placeholder to be populated with any implementation of the base type ,2016-05-06T14:34:22.000-0500,[],1,MULE-9614,8.0,mule,startDate=2016-04-27T11:27:32.496-05:00
esteban.wasinger,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15568', u'name': u'sdk', u'id': u'15568'}]",2016-04-27T08:34:28.000-0500,alejandro.garcia,"As a connector developer, I'd like to be able to have a dynamic resolver for the possible values that a given parameter can have with my current Connection/Configuration.

The idea is similar to what we already use to resolve the MetadataKey values that then are shown as a dropdown to the user so she can select one. 

This is useful for cases when the possible values of the parameter come from a given set of data (like the channels you have configured in slack), but the set is dynamic since values can be created, updated or deleted, and you have to discover them each time.

",[],Improvement,False,Major,alejandro.garcia,,,,3,In Progress,In Progress,Spike on supporting parameters to have a provider for a dynamic list of possible values,2016-05-06T14:45:53.000-0500,"[{u'archived': False, u'description': u'Development version for Mule 4.0.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16167', u'released': False, u'id': u'16167', u'name': u'4.0.0-development'}]",2,MULE-9613,8.0,mule,startDate=2016-04-27T11:27:32.496-05:00
rodrigo.merino,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10166', u'name': u'Build: Libraries / Dependencies', u'id': u'10166'}]",2016-04-21T08:08:33.000-0500,rodrigo.merino,Upgrade to latest MVEL version.,"[{u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16295', u'released': False, u'id': u'16295', u'name': u'3.7.4 (EE Only)'}, {u'id': u'16302', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16302', u'archived': False, u'name': u'3.5.5 (EE Only)'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'id': u'16353', u'name': u'3.8.0'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16376', u'archived': False, u'id': u'16376', u'name': u'3.6.5 (EE Only)'}]",Task,False,Major,rodrigo.merino,A fix for this issue is checked into the tree and tested.,Fixed,2016-05-06T10:23:24.000-0500,6,Closed,Complete,Upgrade MVEL to 2.1.9-MULE-010,2016-05-06T10:23:24.000-0500,"[{u'id': u'16064', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'name': u'3.8.0-development'}]",1,MULE-9607,1.0,mule,startDate=2016-04-14T11:50:43.106-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14575', u'description': u'HTTP Connector', u'id': u'14575', u'name': u'Modules: HTTP'}]",2016-04-20T14:48:21.000-0500,mariano.gonzalez,Perform SPike on migrating the OAUth modulo to SDK,[],Task,False,Major,mariano.gonzalez,,,,1,To Do,New,SPIKE: migrate OAuth modulo to SDK,2016-05-04T16:38:50.000-0500,"[{u'id': u'16561', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2'}]",1,MULE-9605,13.0,mule,startDate=<null>
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14342', u'description': u'Mule API to extend the functionality. ', u'name': u'Extensions API', u'id': u'14342'}]",2016-04-20T09:44:18.000-0500,mariano.gonzalez,"Now that extensions are been built as plugins we need to add support for exporting packages and resources.

The following should be exported automatically:

* Classes annotated with @Extension
* Classes annotated with @Configuration
* Classes annotated with @Operation
* ObjectType parameters
* ConnectionProviders
* Generated schema and spring bundles
* Generated extension manifest

On top of that, there should be an annotation to allow manually exporting custom classes and resources... something like an extension level annotation similar to this:

{code:java}
@Export(classes = {Foo.class, Bar.class}, resources={""/some/public/path""})
{code}

Keep in mind that:

* The generated plugin descriptor should not reference the selected classes but their packages
* It's possible that several exposed classes belong to the same package. The plugin.descriptor should declare each package only once
* The Export annotation is additive. It does not override what's exposed by default.","[{u'id': u'16561', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2'}]",New Feature,False,Major,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-27T13:53:10.000-0500,6,Closed,Complete,Add support for package and resource export on Extensions,2016-04-27T13:53:10.000-0500,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",1,MULE-9604,8.0,mule,startDate=2016-04-27T11:27:32.496-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14342', u'description': u'Mule API to extend the functionality. ', u'id': u'14342', u'name': u'Extensions API'}]",2016-04-20T09:35:13.000-0500,mariano.gonzalez,one plugin should not contain more than one extension,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",Bug,False,Major,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-27T13:56:07.000-0500,6,Closed,Complete,Disallow packaging more than one extension in the same plugin,2016-04-27T13:56:07.000-0500,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'id': u'16561', u'name': u'4.0.0-M2'}]",1,MULE-9603,1.0,mule,startDate=2016-04-27T11:27:32.496-05:00
alejandro.sequeira,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10166', u'name': u'Build: Libraries / Dependencies', u'id': u'10166'}]",2016-04-20T07:50:30.000-0500,rodrigo.merino,Perform a release of MVEL that contains the fix for the linked issues.,"[{u'id': u'16353', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'name': u'3.8.0'}]",Task,False,Critical,rodrigo.merino,A fix for this issue is checked into the tree and tested.,Fixed,2016-05-06T08:28:20.000-0500,6,Closed,Complete,Release MVEL 2.1.9-MULE-010,2016-05-06T08:28:21.000-0500,"[{u'id': u'16064', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'name': u'3.8.0-development'}]",1,MULE-9602,1.0,mule,startDate=2016-04-14T11:50:43.106-05:00
rodrigo.merino,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10662', u'id': u'10662', u'name': u'Core: Expressions', u'description': u'The expression evaluator framework'}]",2016-04-18T13:35:25.000-0500,rodrigo.merino,"When an expression is evaluated and an inner node evaluates to null, the optimized expression will always return null for that inner node, no matter if the context now contains objects fir that expression and it shouldn't return null.","[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'id': u'16353', u'name': u'3.8.0'}]",Bug,False,Major,rodrigo.merino,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-20T07:53:28.000-0500,6,Closed,Complete,MEL cached expression with null safe property is invalid after returning null,2016-04-20T07:53:28.000-0500,"[{u'archived': False, u'name': u'3.7.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16166', u'releaseDate': u'2015-12-01', u'released': True, u'id': u'16166', u'description': u'Bug fix release for 3.7.x branch'}]",1,MULE-9595,0.0,mule,startDate=2016-04-14T11:50:43.106-05:00
afelisatti,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10400', u'name': u'Core: Endpoints', u'id': u'10400'}]",2016-04-18T05:53:59.000-0500,afelisatti,"MuleEndpointURI fails when handling special characters in the user and password fields. This happens because the user info is often handled decoded instead of raw, so encoded characters like "":"" and ""@"" are decoded and cause trouble when analysing the delimitations of the fields within the URI.","[{u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16295', u'released': False, u'id': u'16295', u'name': u'3.7.4 (EE Only)'}, {u'id': u'16353', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'name': u'3.8.0'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16376', u'archived': False, u'name': u'3.6.5 (EE Only)', u'id': u'16376'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16615', u'archived': False, u'id': u'16615', u'name': u'3.9.0'}]",Bug,False,Major,afelisatti,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-19T10:47:37.000-0500,5,Resolved,Complete,MuleEndpointURI fails to extract right user and password,2016-04-19T10:47:37.000-0500,"[{u'archived': False, u'name': u'3.7.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16166', u'releaseDate': u'2015-12-01', u'released': True, u'id': u'16166', u'description': u'Bug fix release for 3.7.x branch'}]",1,MULE-9592,0.0,mule,startDate=2016-04-14T11:50:43.106-05:00
pablo.lagreca.ce,[],2016-04-15T12:21:46.000-0500,alejandro.iannucci,"We need to evaluate the effort and migrate ActiveMQ dependencies to 5.13.2 to take advantage of the latest bugfixes.

Changes since 5.11.1 (our current version):

|*Release*|*Bugs*|*Improvements*|*New Features*|*Tasks*|*Tests*|
|5.13.2|9|4|0|2|0|
|5.13.1|30|8|2|2|0|
|5.13.0|52|13|7|19|0|
|5.12.2|20|4|1|3|0|
|5.12.1|16|5|0|1|0|
|5.12.0|129|43|15|25|2|
|5.11.3|7|0|0|0|0|
|5.11.2|10|4|0|0|0|",[],Task,False,Major,alejandro.iannucci,,,,1,To Do,New,Upgrade ActiveMQ to version 5.13.2,2016-05-03T08:28:30.000-0500,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'id': u'16064', u'name': u'3.8.0-development'}]",5,MULE-9587,3.0,mule,startDate=2015-04-09T10:59:36.335-05:00
pablo.lagreca.ce,[],2016-04-15T12:21:46.000-0500,alejandro.iannucci,"We need to evaluate the effort and migrate ActiveMQ dependencies to 5.13.2 to take advantage of the latest bugfixes.

Changes since 5.11.1 (our current version):

|*Release*|*Bugs*|*Improvements*|*New Features*|*Tasks*|*Tests*|
|5.13.2|9|4|0|2|0|
|5.13.1|30|8|2|2|0|
|5.13.0|52|13|7|19|0|
|5.12.2|20|4|1|3|0|
|5.12.1|16|5|0|1|0|
|5.12.0|129|43|15|25|2|
|5.11.3|7|0|0|0|0|
|5.11.2|10|4|0|0|0|",[],Task,False,Major,alejandro.iannucci,,,,1,To Do,New,Upgrade ActiveMQ to version 5.13.2,2016-05-03T08:28:30.000-0500,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'id': u'16064', u'name': u'3.8.0-development'}]",5,MULE-9587,3.0,mule,startDate=2015-04-09T10:59:36.335-05:00
rodrigo.merino,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14575', u'description': u'HTTP Connector', u'name': u'Modules: HTTP', u'id': u'14575'}]",2016-04-15T09:53:00.000-0500,rodrigo.merino,"On some occassions, the test is run before the mock proxy has started, causing failures.","[{u'archived': False, u'description': u'Bug fix release for 3.7.x branch', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16295', u'released': False, u'id': u'16295', u'name': u'3.7.4 (EE Only)'}, {u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'id': u'16353', u'name': u'3.8.0'}, {u'id': u'16376', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16376', u'archived': False, u'name': u'3.6.5 (EE Only)'}]",Task,False,Minor,rodrigo.merino,A fix for this issue is checked into the tree and tested.,Fixed,2016-05-06T10:23:36.000-0500,6,Closed,Complete,Fix flakyness in HttpRequestProxyConfigTestCase,2016-05-06T10:23:36.000-0500,"[{u'id': u'16064', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'name': u'3.8.0-development'}]",1,MULE-9586,0.0,mule,
Pablo.Musumeci,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14342', u'description': u'Mule API to extend the functionality. ', u'id': u'14342', u'name': u'Extensions API'}]",2016-04-13T14:58:51.000-0500,juan.desimoni,"Extensions must not be able to have more than one ModelProperty of the same type when being described.
If this occur an IllegalArgumentException should be throwed.

* Modify the method withModelProperty of the BaseDescriber.","[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2', u'id': u'16561'}]",Bug,False,Major,juan.desimoni,A fix for this issue is checked into the tree and tested.,Fixed,2016-05-06T12:09:03.000-0500,6,Closed,Complete,Extensions must not be able to override a  ModelProperty,2016-05-06T12:09:03.000-0500,"[{u'id': u'16561', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2'}]",2,MULE-9581,2.0,mule,startDate=2016-04-27T11:27:32.496-05:00
dfeist,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14040', u'name': u'Core: Logging', u'id': u'14040'}, {u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/11014', u'name': u'Core: Transactions', u'id': u'11014'}, {u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10002', u'name': u'Transport: JMS', u'id': u'10002'}]",2016-04-13T14:11:27.000-0500,alejandro.sequeira,"When I use a transactional context in a flow with non-blocking processing strategy this message is logged:

{noformat}
INFO  2016-04-13 16:08:50,106 [[default].HTTP_Listener_Configuration.worker.01] org.mule.processor.NonBlockingProcessorExecutor: The message processor class org.mule.processor.TransactionalInterceptingMessageProcessor does not currently support non-blocking execution and processing will now fall back to blocking.  The 'non-blocking' processing strategy is not recommended if unsupported message processors are being used.  
{noformat}

It logging level is INFO but it should be WARN","[{u'id': u'16353', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'name': u'3.8.0'}]",Bug,False,Minor,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-28T10:07:50.000-0500,6,Closed,Complete,Using transactions when non blocking should log a warning not an info,2016-04-28T10:07:50.000-0500,"[{u'id': u'16064', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'name': u'3.8.0-development'}]",3,MULE-9579,1.0,mule,startDate=2016-04-14T11:50:43.106-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14342', u'description': u'Mule API to extend the functionality. ', u'id': u'14342', u'name': u'Extensions API'}]",2016-04-13T11:35:36.000-0500,mariano.gonzalez,"Some classes in the Extensions API and framework and in wrong packages.

Other packages are excessively big. Rearrange.","[{u'id': u'16561', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'name': u'4.0.0-M2'}]",Bug,False,Major,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2016-04-20T11:46:15.000-0500,6,Closed,Complete,Reorganize SDK packages,2016-04-20T11:46:15.000-0500,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16561', u'archived': False, u'id': u'16561', u'name': u'4.0.0-M2'}]",1,MULE-9578,1.0,mule,startDate=2016-04-11T10:36:05.985-05:00
